title,description,ol_key,created_by,created_at,last_modified_by,last_modified_at,revision
"A child called 'it'","This book chronicles the unforgettable account of one of the most severe child abuse cases in California history. It is the story of Dave Pelzer, who was brutally beaten and starved by his emotionally unstable, alcoholic mother: a mother who played tortuous, unpredictable games--games that left him nearly dead. He had to learn how to play his mother's games in order to survive because she no longer considered him a son, but a slave; and no longer a boy, but an 'it.'&#13&#10&#13&#10Dave's bed was an old army cot in the basement, and his clothes were torn and raunchy. When his mother allowed him the luxury of food, it was nothing more than spoiled scraps that even the dogs refused to eat. The outside world knew nothing of his living nightmare. He had nothing or no one to turn to, but his dreams kept him alive--dreams of someone taking care of him, loving him and calling him their son.","/works/OL66946W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"the sun and her flowers","From rupi kaur, the #1 New York Times bestselling author of milk and honey, comes her long-awaited second collection of poetry. A vibrant and transcendent journey about growth and healing. Ancestry and honoring one’s roots. Expatriation and rising up to find a home within yourself.&#13&#10&#13&#10Divided into five chapters and illustrated by kaur, the sun and her flowers is a journey of wilting, falling, rooting, rising, and blooming. A celebration of love in all its forms.&#13&#10&#13&#10this is the recipe of life&#13&#10said my mother&#13&#10as she held me in her arms as i wept&#13&#10think of those flowers you plant&#13&#10in the garden each year&#13&#10they will teach you&#13&#10that people too&#13&#10must wilt&#13&#10fall&#13&#10root&#13&#10rise&#13&#10in order to bloom","/works/OL17800586W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"The Art of War","The Art of War is an ancient Chinese military treatise dating from the Late Spring and Autumn Period. The work, which is attributed to the ancient Chinese military strategist Sun Tzu","/works/OL244537W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Where the Red Fern Grows","Where the Red Fern Grows is a 1961 children's novel by Wilson Rawls about a boy who buys two hunting dogs.&#13&#10&#13&#10----------&#13&#10Also contained in:&#13&#10[Prentice Hall Literature: Bronze](https://openlibrary.org/works/OL24558491W)","/works/OL465360W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"The Chronicles of Narnia","Journeys to the end of the world, fantastic creatures, and epic battle between good and evil - what more could any reader ask for in one book? The book that has it all is THE LION, THE WITCH AND THE WARDROBE, written in 1919 by C.S. Lewis. But Lewis did not stop there. Six more books followed and together they became known as The Chronicles of Narnia.&#13&#10&#13&#10For the past fifty years, The Chronicles of Narnia has transcended the fantasy genre to become part of the canon of classic literature. Each of the seven books is a masterpiece, drawing the reader into a world where magic meets reality, and the result is a fictional world whose scope has fascinated generations.&#13&#10&#13&#10This edition presents all seven books - unabridged - in one impressive volume. The books are presented here according to Lewis's preferred order, each chapter graced with an illustration by the original artist, Pauline Baynes. This edition also contains C. S. Lewis's essay 'On Three Ways of Writing for Children,' in which he explains precisely how the magic of Narnia and the realm of fantasy appeal not only to children but to discerning readers of all ages. Deceptively simple and direct, The Chronicles of Narnia continue to captivate fans with adventures, characters, and truths that speak to all readers, even fifty years after the books were first published.&#13&#10--front flap&#13&#10&#13&#10Contains:&#13&#10The Magician's Nephew; [The Lion, the Witch and the Wardrobe](https://openlibrary.org/works/OL71175W); The Horse and His Boy; Prince Caspian; The Voyage of the Dawn Treader; The Silver Chair; and The Last Battle.","/works/OL70988W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"The Waste Lands","Part III of an epic saga. Roland and his companions, Eddie and Susannah Dean, find the Path of the Beam that will lead them to the Dark Tower. Along the way, Roland adds two new members to his ka-tet (a group united for a specific purpose). In the decaying city of Lud, they encounter new dangers, including a sentient train that has gone insane.","/works/OL81625W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"The Prophet","Reflections by the Lebanese-American poet, mystic, and painter on such subjects as love, marriage, joy and sorrow, crime and punishment, pain, and self-knowlege.","/works/OL318900W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Alice's Adventures in Wonderland / Through the Looking Glass","A very real little girl named Alice follows a remarkable rabbit down a rabbit hole and steps through a looking-glass to come face to face with some of the strangest adventures and some of the oddest characters in all literature. The crusty Duchess, the Mad Hatter, the weeping Mock Turtle, the diabolical Queen of Hearts, the Cheshire-Cat, Tweedledum and Tweedledee--each one is more eccentric, and more entertaining, than the last. And all of them could only have come from the pen of Lewis Carroll, one of the few adults ever to enter successfully the children's world of make-believe--a wonderland where the impossible becomes possible, the unreal, real...where the heights of adventure are limited only by the depths of imagination.&#13&#10--back cover&#13&#10&#13&#10Contains:&#13&#10&#13&#10 - [Alice's Adventures in Wonderland](https://openlibrary.org/works/OL8193508W)&#13&#10 - [Through the Looking Glass, and What Alice Found There][2]&#13&#10&#13&#10  [2]: https://openlibrary.org/works/OL15298516W","/works/OL151411W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Jane Eyre","The novel is set somewhere in the north of England. Jane's childhood at Gateshead Hall, where she is emotionally and physically abused by her aunt and cousins; her education at Lowood School, where she acquires friends and role models but also suffers privations and oppression; her time as the governess of Thornfield Hall, where she falls in love with her Byronic employer, Edward Rochester; her time with the Rivers family, during which her earnest but cold clergyman cousin, St John Rivers, proposes to her. Will she or will she not marry him?","/works/OL1095427W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"I'm Glad My Mom Died","A heartbreaking and hilarious memoir by iCarly and Sam & Cat star Jennette McCurdy about her struggles as a former child actor—including eating disorders, addiction, and a complicated relationship with her overbearing mother—and how she retook control of her life.","/works/OL26663382W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"The Well of Ascension","The impossible has been accomplished. The Lord Ruler -- the man who claimed to be god incarnate and brutally ruled the world for a thousand years -- has been vanquished. But Kelsier, the hero who masterminded that triumph, is dead too, and now the awesome task of building a new world has been left to his young protégé, Vin, the former street urchin who is now the most powerful Mistborn in the land, and to the idealistic young nobleman she loves.&#13&#10&#13&#10As Kelsier's protégé and slayer of the Lord Ruler she is now venerated by a budding new religion, a distinction that makes her intensely uncomfortable. Even more worrying, the mists have begun behaving strangely since the Lord Ruler died, and seem to harbor a strange vaporous entity that haunts her.&#13&#10&#13&#10Stopping assassins may keep Vin's Mistborn skills sharp, but it's the least of her problems. Luthadel, the largest city of the former empire, doesn't run itself, and Vin and the other members of Kelsier's crew, who lead the revolution, must learn a whole new set of practical and political skills to help. It certainly won't get easier with three armies – one of them composed of ferocious giants – now vying to conquer the city, and no sign of the Lord Ruler's hidden cache of atium, the rarest and most powerful allomantic metal.&#13&#10&#13&#10As the siege of Luthadel tightens, an ancient legend seems to offer a glimmer of hope. But even if it really exists, no one knows where to find the Well of Ascension or what manner of power it bestows.","/works/OL5738150W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Alice's Adventures in Wonderland","Alice's Adventures in Wonderland (commonly Alice in Wonderland) is an 1865 English children's novel by Lewis Carroll. A young girl named Alice falls through a rabbit hole into a fantasy world of anthropomorphic creatures. It is seen as an example of the literary nonsense genre.&#13&#10&#13&#10One of the best-known works of Victorian literature, its narrative, structure, characters and imagery have had huge influence on popular culture and literature, especially in the fantasy genre.","/works/OL138052W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"The Left Hand of Darkness","[Comment by Kim Stanley Robinson, on The Guardian's website][1]:&#13&#10The Left Hand of Darkness by Ursula K Le Guin (1969)&#13&#10&#13&#10> One of my favorite novels is The Left Hand of Darkness, by Ursula K Le Guin. For more than 40 years I've been recommending this book to people who want to try science fiction for the first time, and it still serves very well for that. One of the things I like about it is how clearly it demonstrates that science fiction can have not only the usual virtues and pleasures of the novel, but also the startling and transformative power of the thought experiment.&#13&#10&#13&#10> In this case, the thought experiment is quickly revealed: 'The king was pregnant,' the book tells us early on, and after that we learn more and more about this planet named Winter, stuck in an ice age, where the humans are most of the time neither male nor female, but with the potential to become either. The man from Earth investigating this situation has a lot to learn, and so do we; and we learn it in the course of a thrilling adventure story, including a great 'crossing of the ice'. Le Guin's language is clear and clean, and has within it both the anthropological mindset of her father Alfred Kroeber, and the poetry of stories as magical things that her mother Theodora Kroeber found in native American tales. This worldly wisdom applied to the romance of other planets, and to human nature at its deepest, is Le Guin's particular gift to us, and something science fiction will always be proud of. Try it and see – you will never think about people in quite the same way again.&#13&#10&#13&#10&#13&#10  [1]: https://www.theguardian.com/books/2011/may/14/science-fiction-authors-choice","/works/OL59800W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Pride and Prejudice","Pride and Prejudice is an 1813 novel of manners written by Jane Austen. The novel follows the character development of Elizabeth Bennet, the dynamic protagonist of the book who learns about the repercussions of hasty judgments and comes to appreciate the difference between superficial goodness and actual goodness.&#13&#10&#13&#10Mr. Bennet, owner of the Longbourn estate in Hertfordshire, has five daughters, but his property is entailed and can only be passed to a male heir. His wife also lacks an inheritance, so his family faces becoming very poor upon his death. Thus, it is imperative that at least one of the girls marry well to support the others, which is a motivation that drives the plot.","/works/OL66554W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Atomic Habits","No matter your goals, Atomic Habits offers a proven framework for improving every day. James Clear, one of the world's leading experts on habit formation, reveals practical strategies that will teach you exactly how to form good habits, break bad ones, and master the tiny behaviors that lead to remarkable results.","/works/OL17930368W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Jurassic Park","Jurassic Park is a 1990 science fiction novel written by Michael Crichton. A cautionary tale about genetic engineering, it presents the collapse of an amusement park showcasing genetically re-created dinosaurs to illustrate the mathematical concept of chaos theory and its real-world implications. A sequel titled The Lost World, also written by Crichton, was published in 1995. In 1997, both novels were re-published as a single book titled Michael Crichton's Jurassic World. In 1996 it was awarded the Secondary BILBY Award.&#13&#10&#13&#10Also contained in:&#13&#10[Congo/Jurassic Park](https://openlibrary.org/works/OL8475707W)&#13&#10[Michael Crichton's Jurassic World](https://openlibrary.org/works/OL14950507W)","/works/OL46881W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Il nome della rosa","It is the year 1327. Franciscans in an Italian abbey are suspected of heresy, but Brother William of Baskerville’s investigation is suddenly overshadowed by seven bizarre deaths.","/works/OL8996439W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Don't Believe Everything You Think","","/works/OL28098879W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Fight Club","A man who struggles with insomnia meets a colorful extremist, and they create a secret organization together.&#13&#10&#13&#10Chuck Palahniuk showed himself to be his generation’s most visionary satirist in this, his first book. Fight Club’s estranged narrator leaves his lackluster job when he comes under the thrall of Tyler Durden, an enigmatic young man who holds secret after-hours boxing matches in the basement of bars. There, two men fight 'as long as they have to.' This is a gloriously original work that exposes the darkness at the core of our modern world.","/works/OL18941W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"V for Vendetta","A seminal graphic novel that defined sophisticated storytelling, Alan Moore's best-selling V For Vendetta is a terrifying portrait of totalitarianism and resistance, superbly illustrated by artist David Lloyd. The graphic novel that inspired the hit movie V For Vendetta is a powerful story about loss of freedom and individuality.Set in a futuristic totalitarian England, a country without political freedom, personal freedom and precious little faith in anything,a mysterious man in a white porcelain mask fights political oppressors through terrorism and seemingly absurd acts. It's a gripping tale of the blurred lines between ideological good and evil. - Publisher.","/works/OL2897797W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"The A.B.C. Murders","There's a serial killer on the loose, bent on working his way though the alphabet.  There seems little chance of the murderer being caught - until her makes the crucial and vain mistake of challenging Hercule Poirot to frustrate his plans . . .","/works/OL471509W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"The Lord of the Rings","Originally published from 1954 through 1956, J.R.R. Tolkien's richly complex series ushered in a new age of epic adventure storytelling. A philologist and illustrator who took inspiration from his work, Tolkien invented the modern heroic quest novel from the ground up, creating not just a world, but a domain, not just a lexicon, but a language, that would spawn countless imitators and lead to the inception of the epic fantasy genre. Today, THE LORD OF THE RINGS is considered 'the most influential fantasy novel ever written.' (THE ENCYCLOPEDIA OF FANTASY)&#13&#10&#13&#10During his travels across Middle-earth, the hobbit Bilbo Baggins had found the Ring. But the simple band of gold was far from ordinary; it was in fact the One Ring - the greatest of the ancient Rings of Power. Sauron, the Dark Lord, had infused it with his own evil magic, and when it was lost, he was forced to flee into hiding.&#13&#10&#13&#10But now Sauron's exile has ended and his power is spreading anew, fueled by the knowledge that his treasure has been found. He has gathered all the Great Rings to him, and will stop at nothing to reclaim the One that will complete his dominion. The only way to stop him is to cast the Ruling Ring deep into the Fire-Mountain at the heart of the land of Mordor--Sauron's dark realm.&#13&#10&#13&#10Fate has placed the burden in the hands of Frodo Baggins, Bilbo's heir...and he is resolved to bear it to its end. Or his own. &#13&#10&#13&#10&#13&#10----------&#13&#10&#13&#10&#13&#10**Contains**&#13&#10&#13&#10 - [The Fellowship of the Ring][1]&#13&#10 - [The Two Towers][2]&#13&#10 - [The Return of the King][3]&#13&#10 - [The Lord of the Rings [2/2]](https://openlibrary.org/works/OL27306128W)&#13&#10 - [The Lord of the Rings [1/6]](https://openlibrary.org/works/OL24170898W)&#13&#10 - [The Lord of the Rings [1/9]](https://openlibrary.org/works/OL27305953W)&#13&#10 - [The Lord of the Rings [2/9]](https://openlibrary.org/works/OL27305892W)&#13&#10 - [The Lord of the Rings [3/9]](https://openlibrary.org/works/OL27306048W)&#13&#10&#13&#10&#13&#10&#13&#10  [1]: https://openlibrary.org/works/OL14933414W/The_Fellowship_of_the_Ring&#13&#10  [2]: https://openlibrary.org/works/OL27479W/The_Two_Towers&#13&#10  [3]: https://openlibrary.org/works/OL27516W/The_Return_of_the_King","/works/OL27448W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Don't Let the Pigeon Drive the Bus!","No matter how hard he pleads and begs, the pigeon is not supposed to drive the bus while the driver is away, but pigeon tries every persuasive trick a young child knows to get you to say 'Yes.'","/works/OL5760013W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"The Gunslinger","[The Dark Tower][1] I&#13&#10&#13&#10The Gunslinger is a dark-fantasy by American author Stephen King. It is the first volume in the Dark Tower series.&#13&#10&#13&#10The Gunslinger was first published in 1982 as a fix-up novel, joining five short stories that had been published between 1978 and 1981. King substantially revised the novel in 2003; this version has remained in print ever since, with the subtitle RESUMPTION.&#13&#10&#13&#10The story centers upon Roland Deschain, the last gunslinger, who has been chasing his adversary, 'the man in black,' for many years. The novel fuses Western fiction with fantasy, science fiction, and horror, following Roland's trek through a vast desert and beyond in search of the man in black. Roland meets several people along his journey, including a boy named Jake Chambers, who travels with him part of the way.&#13&#10&#13&#10'The Gunslinger' (October 1978)&#13&#10'The Way Station' (April 1980)&#13&#10'The Oracle and the Mountains' (February 1981)&#13&#10'The Slow Mutants' (July 1981)&#13&#10'The Gunslinger and the Dark Man' (November 1981)&#13&#10&#13&#10  [1]: https://openlibrary.org/works/OL81600W/The_Dark_Tower_1-7","/works/OL81628W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"The Alloy of Law","Three hundred years after the events of the Mistborn trilogy, Scadrial is now on the verge of modernity, with railroads to supplement the canals, electric lighting in the streets and the homes of the wealthy, and the first steel-framed skyscrapers racing for the clouds.&#13&#10&#13&#10Kelsier, Vin, Elend, Sazed, Spook, and the rest are now part of history—or religion. Yet even as science and technology are reaching new heights, the old magics of Allomancy and Feruchemy continue to play a role in this reborn world. Out in the frontier lands known as the Roughs, they are crucial tools for the brave men and women attempting to establish order and justice.&#13&#10&#13&#10One such is Waxillium Ladrian, a rare Twinborn who can Push on metals with his Allomancy and use Feruchemy to become lighter or heavier at will.&#13&#10&#13&#10After twenty years in the Roughs, Wax has been forced by family tragedy to return to the metropolis of Elendel. Now he must reluctantly put away his guns and assume the duties and dignity incumbent upon the head of a noble house. Or so he thinks, until he learns the hard way that the mansions and elegant tree-lined streets of the city can be even more dangerous than the dusty plains of the Roughs.","/works/OL16597059W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"The Immortal Life of Henrietta Lacks","Her name was Henrietta Lacks, but scientists know her as HeLa. She was a poor black tobacco farmer whose cells—taken without her knowledge in 1951—became one of the most important tools in medicine, vital for developing the polio vaccine, cloning, gene mapping, in vitro fertilization, and more. Henrietta’s cells have been bought and sold by the billions, yet she remains virtually unknown, and her family can’t afford health insurance.&#13&#10&#13&#10This New York Times bestseller takes readers on an extraordinary journey, from the “colored” ward of Johns Hopkins Hospital in the 1950s to stark white laboratories with freezers filled with HeLa cells, from Henrietta’s small, dying hometown of Clover, Virginia, to East Baltimore today, where her children and grandchildren live and struggle with the legacy of her cells. The Immortal Life of Henrietta Lacks tells a riveting story of the collision between ethics, race, and medicine; of scientific discovery and faith healing; and of a daughter consumed with questions about the mother she never knew. It’s a story inextricably connected to the dark history of experimentation on African Americans, the birth of bioethics, and the legal battles over whether we control the stuff we’re made of.&#13&#10([source][1])&#13&#10&#13&#10&#13&#10  [1]: http://rebeccaskloot.com/the-immortal-life/","/works/OL13850788W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"The Lathe of Heaven","“The Lathe of Heaven” ; 1971 ( Ursula Le Guin received the 1973 Locus Award for this story)&#13&#10George Orr has a gift – he is an effective dreamer:  his dreams become reality when he wakes up. He is aware of his past and present, two or more sets of memories, although the people around him are only aware of the current reality. &#13&#10This science fiction story is set in Portland, Oregon, in/around the late 1990s - early 2000s.  Orr begins to take drugs to suppress dreams but eventually he is sent to a psychotherapist, Dr. William Haber, who has developed an electronic  machine, the Augmentor, which records the brain patterns of a person as they dream.  When Haber realizes that he can use Orr's unique ability to change their world, the consequences  are both beneficial and frightening,  both locally and globally.  Orr seeks out the help of a civil rights lawyer, Heather Lelache, who attends a treatment session, and sees Portland change before her very eyes as Orr awakens.  In a strange turn of events, Heather helps Orr by putting him in a dream state where Orr can undo some of Haber's actions. The result – Aliens on the Moon land on Earth !  A special affinity exists between George Orr and the Aliens, who seem to understand  his unique gift.   Ultimately Haber decides to impose Orr's brain patterns on his own, so that he can bring about world-wide changes. Orr and Heather feel the chaos and a sense of a void as Haber dreams.  Orr rushes back to Haber's office and turns off the Augmentor.  The world  returns to April 1998.","/works/OL59858W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"The Blood of Olympus","Nico had warned them. Going through the House of Hades would stir the demigods' worst memories. Their ghosts would become restless. Nico may actually become a ghost if he has to shadow-travel with Reyna and Coach Hedge one more time. But that might be better than the alternative: allowing someone else to die, as Hades foretold.&#13&#10&#13&#10Jason's ghost is his mother, who abandoned him when he was little. He may not know how he is going to prove himself as a leader, but he does know that he will not break promises like she did. He will complete his line of the prophecy: To storm or fire the world must fall.&#13&#10&#13&#10Reyna fears the ghosts of her ancestors, who radiate anger. But she can't allow them to distract her from getting the Athena Parthenos to Camp Half-Blood before war breaks out between the Romans and Greeks. Will she have enough strength to succeed, especially with a deadly hunter on her trail?&#13&#10&#13&#10Leo fears that his plan won't work, that his friends might interfere. But there is no other way. All of them know that one of the Seven has to die in order to defeat Gaea, the Earth Mother.&#13&#10&#13&#10Piper must learn to give herself over to fear. Only then will she be able to do her part at the end: utter a single word.&#13&#10&#13&#10Heroes, gods, and monsters all have a role to play in the climactic fulfillment of the prophecy in The Blood of Olympus, the electrifying finale of the best-selling Heroes of Olympus series.","/works/OL17059943W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Reaper Man","They say there are only two things you can count on ...But that was before DEATH started pondering the existential. Of course, the last thing anyone needs is a squeamish Grim Reaper and soon his Discworld bosses have sent him off with best wishes and a well-earned gold watch. Now DEATH is having the time of his life, finding greener pastures where he can put his scythe to a whole new use.But like every cutback in an important public service, DEATH's demise soon leads to chaos and unrest -- literally, for those whose time was supposed to be up, like Windle Poons. The oldest geezer in the entire faculty of Unseen University -- home of magic, wizardry, and big dinners -- Windle was looking forward to a wonderful afterlife, not this boring been-there-done-that routine. To get the fresh start he deserves, Windle and the rest of Ankh-Morpork's undead and underemployed set off to find DEATH and save the world for the living (and everybody else, of course).","/works/OL453654W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Double Down","The pressure's really piling up on Greg Heffley. His mom thinks video games are turning his brain to mush, so she wnats her son to put down the controller and explore his 'creative side'.&#13&#10&#13&#10As if that's not scary enough, Halloween is just around the corner and the frights are coming at Greg from every angle.&#13&#10&#13&#10When he discovers a bag of gummy worms, it sparks an idea. Can Greg get his mom off his back by making a movie.... and will he become rich and famous in the progress? Or will doubling down on this path just double Greg's troubles?","/works/OL17603394W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Children of Time","The last remnants of the human race left a dying Earth, desperate to find a new home. Following their ancestor's star maps, they discovered the greatest treasure of a past age - a world terraformed and prepared for human life.&#13&#10But all is not right in this new Eden. The planet is not waiting for them, pristine and unoccupied. New monsters have turned it from a refuge into mankind's worst nightmare. Now two civilisations are on a collision course and must fight to survive. As the fate of humanity hangs in the balance, who are the true heirs of this new Earth?","/works/OL17373843W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Network Effect","**Murderbot returns in its highly-anticipated, first, full-length standalone novel.**&#13&#10&#13&#10You know that feeling when you’re at work, and you’ve had enough of people, and then the boss walks in with yet another job that needs to be done right this second or the world will end, but all you want to do is go home and binge your favorite shows? And you're a sentient murder machine programmed for destruction? Congratulations, you're Murderbot.&#13&#10&#13&#10Come for the pew-pew space battles, stay for the most relatable A.I. you’ll read this century.","/works/OL20735675W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"The Bad Beginning","After the sudden death of their parents, the three Baudelaire children must depend on each other and their wits when it turns out that the distant relative who is appointed their guardian is determined to use any means necessary to get their fortune.","/works/OL15104144W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
"Zero to One","If you want to build a better future, you must believe in secrets.&#13&#10&#13&#10The great secret of our time is that there are still uncharted frontiers to explore and new inventions to create. In Zero to One , legendary entrepreneur and investor Peter Thiel shows how we can find singular ways to create those new things. &#13&#10&#13&#10Thiel begins with the contrarian premise that we live in an age of technological stagnation, even if we’re too distracted by shiny mobile devices to notice. Information technology has improved rapidly, but there is no reason why progress should be limited to computers or Silicon Valley. Progress can be achieved in any industry or area of business. It comes from the most important skill that every leader must master: learning to think for yourself.&#13&#10&#13&#10Doing what someone else already knows how to do takes the world from 1 to n, adding more of something familiar. But when you do something new, you go from 0 to 1. The next Bill Gates will not build an operating system. The next Larry Page or Sergey Brin won’t make a search engine. Tomorrow’s champions will not win by competing ruthlessly in today’s marketplace. They will escape competition altogether, because their businesses will be unique. &#13&#10&#13&#10Zero to One presents at once an optimistic view of the future of progress in America and a new way of thinking about innovation: it starts by learning to ask the questions that lead you to find value in unexpected places.","/works/OL17078706W","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-03-29 17:13:07",1
